inpatientclaims.nch_prmry_pyr_clm_pd_amt -> NA,NA 
inpatientclaims.op_physn_npi -> provider.npi -> None.None
inpatientclaims.ot_physn_npi -> provider.npi -> None.None
inpatientclaims.prvdr_num -> care_site.care_site_id -> None.None
inpatientclaims.prvdr_num -> care_site.care_site_source_value -> None.None
inpatientclaims.segment -> NA,NA 
outpatientclaims.admtng_icd9_dgns_cd -> death.cause_source_concept_id -> None.None
outpatientclaims.at_physn_npi -> provider.provider_id -> None.None
outpatientclaims.at_physn_npi -> provider.npi -> None.None
outpatientclaims.clm_from_dt -> drug_exposure.drug_exposure_start_date -> None.None
outpatientclaims.clm_from_dt -> condition_occurrence.condition_start_date -> None.None
outpatientclaims.clm_from_dt -> measurement.measurement_date -> None.None
outpatientclaims.clm_from_dt -> device_exposure.device_exposure_start_date -> None.None
outpatientclaims.clm_from_dt -> observation.observation_date -> None.None
outpatientclaims.clm_from_dt -> visit_occurrence.visit_start_date -> None.None
outpatientclaims.clm_from_dt -> procedure_occurrence.procedure_date -> None.None
outpatientclaims.clm_from_dt -> drug_exposure.drug_exposure_start_datetime -> None.None
outpatientclaims.clm_id -> visit_occurrence.visit_source_value -> None.None
outpatientclaims.clm_pmt_amt -> NA,NA 
outpatientclaims.clm_thru_dt -> visit_occurrence.visit_end_date -> None.None
outpatientclaims.clm_thru_dt -> device_exposure.device_exposure_end_date -> None.None
outpatientclaims.clm_thru_dt -> death.death_date -> None.None
outpatientclaims.clm_thru_dt -> visit_occurrence.visit_end_datetime -> None.None
outpatientclaims.clm_thru_dt -> drug_exposure.drug_exposure_end_datetime -> None.None
outpatientclaims.clm_thru_dt -> drug_exposure.drug_exposure_end_date -> None.None
outpatientclaims.clm_thru_dt -> condition_occurrence.condition_end_date -> None.None
outpatientclaims.desynpuf_id -> NA,NA 
outpatientclaims.hcpcs_cd -> procedure_occurrence.procedure_source_value -> None.None
outpatientclaims.hcpcs_cd -> observation.observation_source_value -> None.None
outpatientclaims.hcpcs_cd -> drug_exposure.drug_source_value -> None.None
outpatientclaims.hcpcs_cd -> device_exposure.device_source_value -> None.None
outpatientclaims.hcpcs_cd -> measurement.measurement_source_value -> None.None
outpatientclaims.icd9_dgns_cd -> condition_occurrence.condition_source_value -> None.None
outpatientclaims.icd9_dgns_cd -> measurement.measurement_source_value -> None.None
outpatientclaims.icd9_dgns_cd -> death.cause_source_concept_id -> None.None
outpatientclaims.icd9_dgns_cd -> observation.observation_source_value -> None.None
outpatientclaims.icd9_prcdr_cd -> NA,NA 
outpatientclaims.nch_bene_blood_ddctbl_lblty_am -> NA,NA 
outpatientclaims.nch_bene_ptb_coinsrnc_amt -> NA,NA 
outpatientclaims.nch_bene_ptb_ddctbl_amt -> NA,NA 
outpatientclaims.nch_prmry_pyr_clm_pd_amt -> NA,NA 
outpatientclaims.op_physn_npi -> provider.npi -> None.None
outpatientclaims.ot_physn_npi -> provider.npi -> None.None
outpatientclaims.prvdr_num -> care_site.care_site_id -> None.None
outpatientclaims.prvdr_num -> care_site.care_site_source_value -> None.None
outpatientclaims.segment -> NA,NA 
prescriptiondrugevents.days_suply_num -> drug_exposure.days_supply -> None.None
prescriptiondrugevents.desynpuf_id -> NA,NA 
prescriptiondrugevents.pde_id -> NA,NA 
prescriptiondrugevents.prod_srvc_id -> drug_exposure.drug_source_value -> None.None
prescriptiondrugevents.ptnt_pay_amt -> NA,NA 
prescriptiondrugevents.qty_dspnsd_num -> drug_exposure.quantity -> None.None
prescriptiondrugevents.srvc_dt -> drug_exposure.drug_exposure_start_date -> None.None
prescriptiondrugevents.srvc_dt -> drug_exposure.drug_exposure_start_datetime -> None.None
prescriptiondrugevents.tot_rx_cst_amt -> NA,NA 
